country_id,island_id,prefecture_id,prefecture_name,commune_id,commune_name,year,population
KM,KM2,KM23,Itsandra-Hamanvou,KM235,Mbadani,2037,13392
KM,KM2,KM23,Itsandra-Hamanvou,KM235,Mbadani,2038,13694
KM,KM2,KM23,Itsandra-Hamanvou,KM235,Mbadani,2039,14001
KM,KM2,KM23,Itsandra-Hamanvou,KM235,Mbadani,2040,14313
KM,KM2,KM23,Itsandra-Hamanvou,KM235,Mbadani,2041,14630
KM,KM2,KM23,Itsandra-Hamanvou,KM235,Mbadani,2042,14957
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2017,8163
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2018,8341
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2019,8526
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2020,8720
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2021,8923
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2022,9133
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2023,9346
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2024,9567
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2025,9794
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2026,10024
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2027,10263
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2028,10504
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2029,10752
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2030,11004
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2031,11262
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2032,11524
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2033,11792
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2034,12063
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2035,12340
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2036,12623
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2037,12909
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2038,13200
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2039,13495
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2040,13796
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2041,14102
KM,KM2,KM24,Mbadjini Est,KM241,Domba,2042,14416
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2017,15226
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2018,15557
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2019,15904
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2020,16266
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2021,16644
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2022,17034
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2023,17434
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2024,17846
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2025,18267
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2026,18699
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2027,19145
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2028,19595
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2029,20054
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2030,20527
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2031,21007
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2032,21496
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2033,21992
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2034,22501
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2035,23018
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2036,23545
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2037,24080
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2038,24618
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2039,25171
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2040,25732
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2041,26305
KM,KM2,KM24,Mbadjini Est,KM242,Itsahidi,2042,26889
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2017,11923
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2018,12183
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2019,12453
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2020,12736
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2021,13033
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2022,13339
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2023,13651
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2024,13979
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2025,14305
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2026,14644
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2027,14990
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2028,15343
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2029,15705
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2030,16074
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2031,16449
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2032,16833
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2033,17222
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2034,17620
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2035,18024
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2036,18438
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2037,18855
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2038,19278
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2039,19708
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2040,20151
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2041,20599
KM,KM2,KM24,Mbadjini Est,KM243,Pimba,2042,21055
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2017,9244
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2018,9446
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2019,9655
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2020,9875
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2021,10104
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2022,10340
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2023,10584
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2024,10834
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2025,11091
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2026,11354
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2027,11622
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2028,11897
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2029,12173
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2030,12462
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2031,12753
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2032,13050
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2033,13351
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2034,13659
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2035,13976
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2036,14293
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2037,14619
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2038,14946
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2039,15281
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2040,15623
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2041,15971
KM,KM2,KM25,Mbadjini Ouest,KM251,Ngouengoe,2042,16324
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2017,14356
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2018,14669
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2019,14996
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2020,15337
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2021,15693
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2022,16060
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2023,16437
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2024,16825
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2025,17224
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2026,17631
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2027,18051
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2028,18476
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2029,18910
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2030,19354
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2031,19807
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2032,20269
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2033,20736
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2034,21215
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2035,21705
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2036,22197
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2037,22701
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2038,23212
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2039,23731
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2040,24263
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2041,24803
KM,KM2,KM25,Mbadjini Ouest,KM252,Nioumagama,2042,25353
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2017,7926
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2018,8098
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2019,8278
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2020,8467
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2021,8664
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2022,8867
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2023,9076
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2024,9290
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2025,9510
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2026,9735
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2027,9965
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2028,10199
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2029,10439
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2030,10685
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2031,10935
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2032,11190
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2033,11449
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2034,11712
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2035,11982
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2036,12256
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2037,12534
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2038,12816
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2039,13102
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2040,13395
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2041,13693
KM,KM2,KM26,Mitsamiouli-Mboudé,KM261,Cembenoi Lac Salé,2042,13998
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2017,6374
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2018,6513
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2019,6658
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2020,6809
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2021,6967
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2022,7131
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2023,7298
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2024,7470
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2025,7647
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2026,7828
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2027,8013
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2028,8203
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2029,8395
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2030,8593
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2031,8794
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2032,8998
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2033,9207
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2034,9419
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2035,9636
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2036,9856
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2037,10080
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2038,10306
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2039,10537
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2040,10771
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2041,11012
KM,KM2,KM26,Mitsamiouli-Mboudé,KM262,Cembenoi Sada Djoulamlima,2042,11257
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2017,9907
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2018,10123
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2019,10347
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2020,10583
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2021,10829
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2022,11084
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2023,11345
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2024,11610
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2025,11886
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2026,12167
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2027,12457
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2028,12749
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2029,13050
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2030,13206
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2031,13514
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2032,13827
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2033,14147
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2034,14476
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2035,14814
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2036,15157
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2037,15509
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2038,15865
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2039,16233
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2040,16608
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2041,16992
KM,KM2,KM26,Mitsamiouli-Mboudé,KM263,Mitsamiouli,2042,17384
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2017,7614
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2018,7779
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2019,7953
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2020,8133
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2021,8324
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2022,8518
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2023,8719
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2024,8923
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2025,9135
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2026,9352
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2027,9573
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2028,9797
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2029,10029
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2030,10264
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2031,10503
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2032,10750
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2033,10997
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2034,11251
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2035,11511
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2036,11775
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2037,12040
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2038,12311
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2039,12586
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2040,12868
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2041,13154
KM,KM2,KM26,Mitsamiouli-Mboudé,KM264,Nyuma Komo,2042,13446
KM,KM2,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,2017,12089
KM,KM2,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,2018,12353
KM,KM2,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,2019,12626
KM,KM2,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,2020,12915
KM,KM2,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,2021,13215
KM,KM2,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,2022,13524
KM,KM2,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,2023,13842
KM,KM2,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,2024,14167
KM,KM2,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,2025,14503
KM,KM2,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,2026,14849
KM,KM2,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,2027,15199
KM,KM2,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,2028,15557
KM,KM2,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,2029,15922
KM,KM2,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,2030,16298
KM,KM2,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,2031,16679
KM,KM2,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,2032,17067
KM,KM2,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,2033,17463
KM,KM2,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,2034,17864
KM,KM2,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,2035,18276
KM,KM2,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,2036,18693
KM,KM2,KM26,Mitsamiouli-Mboudé,KM265,Nyumamro Kiblani,2037,19120
